cell_id,B2,B3,B4,B5,B6,B7,B8,B8A,B11,B12,NDVI,NDBI,NDWI,BSI,VV,VH,VH_VV_diff_db,ghs_built,viirs_radiance,elevacion,pendiente_grados,poblacion,vias_long_m,dist_via_principal_m,n_edificios,area_total_m2,area_media_m2,area_std_m2,compacidad_media,es_positivo,es_negativo,etiqueta,centroid_x_utm,centroid_y_utm
75,0.0804,0.0915,0.0668,0.0619,0.0374,0.0409,0.033,0.0348,0.0398,0.0309,-0.33867735,0.093406595,0.4698795,-0.030909073,-17.473063439228387,-26.94156081490749,-9.468497375679103,79,27.001572,0.0,0.0,79.40651,0.0,211.80137328636468,0.0,0.0,0.0,0.0,0.0,False,False,,438948.27082237665,1150047.7220254836
77,0.1545,0.1848,0.2011,0.2189,0.2245,0.2295,0.2212,0.2418,0.3186,0.3233,0.04759649,0.18043719,-0.08965518,0.16082197,-14.684182656622355,-23.21640730314708,-8.532224646524725,21,46.48703,0.0,0.0,77.69558,542.8622190252714,375.98192488077393,0.0,0.0,0.0,0.0,0.0,False,False,,439048.27082237665,1149147.7220254836
78,0.0748,0.1022,0.1049,0.1386,0.1754,0.1933,0.194,0.2218,0.245,0.1855,0.29809302,0.11617312,-0.30992573,0.13108127,-13.317826340092097,-18.761931497548233,-5.444105157456136,4415,46.48703,3.1323202,1.68251,78.22816,386.7479630993225,355.01361812983725,2.0,5310.554779973875,2655.2773899869376,3629.5346393801833,0.7854857181043845,False,True,0.0,439048.27082237665,1149247.7220254836
79,0.098,0.1196,0.1278,0.1573,0.1987,0.2027,0.2015,0.2092,0.2113,0.177,0.22380808,0.023740314,-0.25506073,0.062010672,-7.786757361688604,-14.120797030803491,-6.334039669114887,4204,46.48703,2.1183848,2.001701,79.27283,713.8786761612025,275.38398456308647,9.0,3608.84830888423,400.9831454315811,380.921300567412,0.7258183933172718,False,True,0.0,439048.27082237665,1149347.7220254836
80,0.1655,0.1812,0.2001,0.215,0.2119,0.224,0.2241,0.2335,0.2906,0.2505,0.05657706,0.12920149,-0.105847515,0.11484724,-4.687113132110364,-12.157810147182017,-7.470697015071654,4291,46.48703,5.6451893,5.637203,79.11364,337.1865070054804,198.06374586076257,13.0,4907.91851251286,377.53219327022,332.680515348649,0.7048403074258367,False,True,0.0,439048.27082237665,1149447.7220254836
81,0.1454,0.1661,0.1663,0.209,0.2377,0.258,0.2572,0.2705,0.2527,0.1993,0.21463992,-0.008825264,-0.21521382,0.019961065,0.8677417962393286,-3.4131572089729376,-4.280899005212266,4949,56.26668,6.2650247,4.195867,78.06472,270.6528103472833,120.74350715843875,10.0,4286.0558853362445,428.6055885336244,255.05371991489943,0.6426485157073138,False,True,0.0,439048.27082237665,1149547.7220254836
82,0.2863,0.3265,0.3531,0.3468,0.3432,0.333,0.3441,0.3411,0.3779,0.3714,-0.012908783,0.046814412,-0.026245154,0.07389452,-5.669643013209415,-8.557888280069898,-2.8882452668604834,4382,56.26668,3.7966762,0.90657437,78.2577,535.8537309366957,45.71005684127577,11.0,4107.554707215431,373.41406429231193,372.77531689213174,0.6924276755295139,False,True,0.0,439048.27082237665,1149647.7220254836
83,0.2392,0.2674,0.2906,0.2881,0.3031,0.2991,0.2988,0.3086,0.3688,0.3596,0.013912437,0.104853235,-0.055457424,0.10138634,1.1694886613402586,-3.0214201361279986,-4.190908797468257,4327,56.26668,3.9924703,5.596282,78.81563,594.2764583940426,26.925424336011826,12.0,4862.575738343483,405.2146448619569,190.59824893087483,0.7424568242130132,False,True,0.0,439048.27082237665,1149747.7220254836
84,0.2155,0.2362,0.2535,0.2649,0.2701,0.2682,0.2742,0.272,0.3248,0.3159,0.039226793,0.08447416,-0.07445139,0.08295881,-2.6193771014142673,-4.990341818107202,-2.370964716692935,4646,56.26668,3.7924693,3.8887048,77.35741,647.3208243692301,1.1073111311791883,8.0,3342.8077080441026,417.8509635055128,138.31446543623846,0.7258308435157265,False,True,0.0,439048.27082237665,1149847.7220254836
85,0.2094,0.2122,0.2233,0.2525,0.2375,0.2469,0.228,0.2508,0.3021,0.4236,0.010414369,0.13978495,-0.035892773,0.09140009,0.38894569772380566,-6.653166602384529,-7.042112300108334,4064,56.26668,4.4923,4.2020783,76.11391,472.862815464836,70.41007198367043,7.0,4055.5537079847413,579.3648154263916,352.4150165014829,0.7428746694883871,False,True,0.0,439048.27082237665,1149947.7220254836
86,0.1065,0.125,0.14305,0.1513,0.13625,0.14855,0.14545,0.15575,0.1409,0.128,0.008318876,-0.015889628,-0.075614706,0.059712645,-9.9695159307502,-16.267757385490672,-6.298241454740472,1427,43.89652,0.574218,1.3952609,81.20512,207.80997847702292,138.9224500674354,0.0,0.0,0.0,0.0,0.0,False,True,0.0,439048.27082237665,1150047.7220254836
87,0.084,0.0936,0.0758,0.0693,0.0542,0.0575,0.0499,0.0494,0.0386,0.0351,-0.20604616,-0.1276836,0.3045296,-0.07853404,-17.763546875454693,-26.790805151185317,-9.027258275730624,1,43.89652,0.0,0.0,80.84169,0.0,204.83109160337665,0.0,0.0,0.0,0.0,0.0,False,False,,439048.27082237665,1150147.7220254836
89,0.0775,0.1123,0.1076,0.1716,0.2533,0.2795,0.2859,0.3073,0.2692,0.1939,0.45311308,-0.030084671,-0.43596178,0.01810324,-12.395652260097126,-17.948629575773683,-5.552977315676557,162,46.48703,0.0,4.095994,80.20817,451.4216256934896,475.3699565414865,1.0,70.27444968491716,70.27444968491716,0.0,0.5890765980768576,False,False,,439148.27082237665,1149147.7220254836
90,0.1645,0.1865,0.2045,0.228,0.2414,0.2607,0.2478,0.2654,0.3411,0.3043,0.09573289,0.15843101,-0.14114666,0.13915859,-3.875243191907086,-11.158313713195044,-7.283070521287958,4137,46.48703,4.9925346,4.0423937,79.21672,772.1070883655441,416.1201572805745,9.0,6013.662499365438,668.1847221517153,1017.2034748844803,0.6682613256384013,False,True,0.0,439148.27082237665,1149247.7220254836
91,0.1915,0.2091,0.221,0.2485,0.2655,0.2968,0.2762,0.2956,0.3137,0.2846,0.11102171,0.06357008,-0.138265,0.06683956,-7.476929302542077,-14.823252963470742,-7.346323660928665,5151,46.48703,4.8131227,3.6051273,79.27283,251.04709101315046,338.7999185782507,10.0,2748.1324213283524,274.8132421328352,148.70019088760145,0.7049644007765177,False,True,0.0,439148.27082237665,1149347.7220254836
92,0.1618,0.1801,0.198,0.2391,0.2448,0.2512,0.228,0.2584,0.3446,0.3241,0.07042254,0.20363253,-0.117373206,0.16387813,-2.763434190448654,-10.336225258809772,-7.572791068361118,4469,46.48703,5.023404,2.851324,79.75121,236.3063700916094,261.47967987592676,13.0,3612.812795028839,277.90867654067995,126.58667445101263,0.6593733775927932,False,True,0.0,439148.27082237665,1149447.7220254836
93,0.0495,0.0568,0.0525,0.0669,0.087,0.0992,0.0967,0.1066,0.1066,0.0767,0.29624665,0.048696525,-0.25993484,0.042253505,1.5746984065633218,-4.63513500316853,-6.209833409731852,2772,56.26668,8.808764,3.6003056,78.74959,489.1028593825036,186.9455750119615,7.0,4635.732569357054,662.2475099081505,669.1150770479385,0.6487514529524931,False,True,0.0,439148.27082237665,1149547.7220254836
94,0.1914,0.2168,0.2432,0.2771,0.295,0.2861,0.2456,0.3001,0.3105,0.2209,0.0049099755,0.11670562,-0.062283725,0.11779546,3.9871261093717214,-6.15275237145125,-10.139878480822972,4382,56.26668,2.9553602,2.0678554,78.693855,495.1182475501692,114.49418842802383,8.0,3790.2628597843104,473.7828574730388,441.77235390510697,0.6925285473885052,False,True,0.0,439148.27082237665,1149647.7220254836
95,0.2375,0.2762,0.2977,0.3271,0.3417,0.3491,0.3383,0.3574,0.3588,0.3267,0.063836485,0.029407552,-0.10105776,0.06548728,-3.4254976217419637,-7.419604642360754,-3.99410702061879,4961,56.26668,7.6509743,2.6321564,78.16343,450.0987203737792,44.17495519034225,12.0,3967.506060680729,330.62550505672743,328.1291193076231,0.724612364427887,False,True,0.0,439148.27082237665,1149747.7220254836
96,0.1801,0.196,0.2131,0.2334,0.2383,0.235,0.2316,0.249,0.3017,0.2933,0.04160108,0.1314457,-0.083255395,0.111279,-0.7966919876716325,-6.077452423652876,-5.280760435981244,3860,56.26668,5.4825244,3.8328133,77.011055,540.0404074219155,25.569091103690944,10.0,5215.758040846598,521.5758040846598,341.3047910416016,0.6874465617509532,False,True,0.0,439148.27082237665,1149847.7220254836
97,0.1327,0.1551,0.1785,0.2057,0.2037,0.2115,0.1941,0.2186,0.2661,0.241,0.041867983,0.15645367,-0.11168386,0.15270936,-9.282030124465207,-15.33090656329206,-6.048876438826854,3500,56.26668,3.712987,5.766905,77.85919,718.5159048036342,2.3805173685151924,13.0,3210.1030683680565,246.93100525908127,176.95913918499437,0.7032436315381718,False,True,0.0,439148.27082237665,1149947.7220254836
98,0.1527,0.1706,0.1835,0.1974,0.1966,0.2081,0.2047,0.2127,0.2637,0.2541,0.054610994,0.12596075,-0.090860635,0.11160825,-6.211239358438283,-12.487056515760585,-6.275817157322303,4717,43.89652,7.455402,7.252919,81.29936,388.7130064802917,64.04785556150775,8.0,4688.437097864025,586.0546372330032,508.2267749418909,0.6523260257215867,False,True,0.0,439148.27082237665,1150047.7220254836
99,0.1268,0.1426,0.1547,0.1758,0.1751,0.1856,0.1863,0.19,0.2021,0.191,0.09266862,0.04067971,-0.13286713,0.06523364,-5.506193820021277,-9.040299395535985,-3.534105575514708,913,43.89652,3.0419433,7.1158524,81.16485,538.0058906897854,127.72977072800404,0.0,0.0,0.0,0.0,0.0,False,True,0.0,439148.27082237665,1150147.7220254836
100,0.1685,0.1877,0.2025,0.2201,0.2106,0.2174,0.2115,0.2235,0.2667,0.2817,0.021739138,0.11543286,-0.059619237,0.10504006,-13.492461726383638,-22.6435130221178,-9.151051295734163,0,43.89652,0.0,0.0,80.22438,10.908769058640258,192.59245654930953,0.0,0.0,0.0,0.0,0.0,False,False,,439148.27082237665,1150247.7220254836
101,0.1095,0.114,0.1087,0.1102,0.0806,0.0823,0.0691,0.0749,0.0506,0.0363,-0.22272216,-0.15455306,0.2452212,-0.05711749,-17.91935487960478,-27.45386104160886,-9.534506162004082,0,43.89652,0.0,0.0,80.404526,0.0,258.182930202924,0.0,0.0,0.0,0.0,0.0,False,False,,439148.27082237665,1150347.7220254836
102,0.0634,0.0734,0.0554,0.0559,0.0352,0.0388,0.0327,0.0366,0.0287,0.0238,-0.25766176,-0.065146565,0.3836004,-0.06659268,-18.55207018616032,-25.866745663845474,-7.314675477685153,36,46.48703,0.0,0.0,78.385544,18.03149639956699,575.5446602365453,0.0,0.0,0.0,0.0,0.0,False,False,,439248.27082237665,1149047.7220254836
103,0.0993,0.1332,0.1546,0.2116,0.2673,0.2944,0.2858,0.3194,0.3326,0.2519,0.29791102,0.07567915,-0.36420047,0.11704686,-13.650840467166722,-20.188407356401896,-6.537566889235174,1317,46.48703,2.114529,7.129343,79.64306,690.497164715437,556.8563299980626,1.0,328.45609438507694,328.45609438507694,0.0,0.6506430399594204,False,True,0.0,439248.27082237665,1149147.7220254836
104,0.0645,0.0723,0.0727,0.0903,0.1198,0.1296,0.1092,0.1349,0.1304,0.0909,0.2006597,0.08848081,-0.20330578,0.07802545,-3.036326599559474,-9.731155533940267,-6.694828934380793,3325,46.48703,4.7810287,2.01608,79.80771,335.7768280588841,479.5360912957387,8.0,3587.886337756423,448.4857922195529,118.6354111910905,0.7347177373639436,False,True,0.0,439248.27082237665,1149247.7220254836
105,0.1785,0.1964,0.2084,0.257,0.2718,0.2813,0.2558,0.2931,0.3137,0.2904,0.10211118,0.101668105,-0.13135782,0.09180256,-4.881075973872282,-10.128773590371365,-5.2476976164990825,5847,46.48703,5.4309654,2.9348152,79.80771,306.74554730956027,402.4552115630841,10.0,4288.6180914409515,428.86180914409516,390.4779076693077,0.7606548528876276,False,True,0.0,439248.27082237665,1149347.7220254836
106,0.1486,0.1698,0.1681,0.1903,0.2196,0.2351,0.228,0.2381,0.2297,0.1881,0.15122445,0.0037142208,-0.14630468,0.027376035,-6.686216455298266,-12.127445995483239,-5.441229540184973,3302,46.48703,8.867398,7.458037,79.11364,455.6022824741046,328.1810931826473,5.0,2226.4172294516693,445.28344589033384,226.537120298347,0.7293967079522425,False,True,0.0,439248.27082237665,1149447.7220254836
107,0.1265,0.1346,0.1429,0.1722,0.1796,0.1922,0.1685,0.196,0.2336,0.2041,0.08220938,0.16190001,-0.1118443,0.121370055,0.6399156336075513,-2.2181699030081115,-2.858085536615663,4499,56.26668,1.2737496,3.244088,79.75121,336.5071144079449,255.91380119205954,9.0,4387.769309175799,487.52992324175545,133.422673101376,0.7103988599899601,False,True,0.0,439248.27082237665,1149547.7220254836
108,0.2036,0.2272,0.2545,0.2659,0.2699,0.282,0.2942,0.2928,0.3005,0.2627,0.07235284,0.010593581,-0.12850021,0.054331325,-4.63515612776709,-10.265993757606608,-5.630837629839519,6148,56.26668,5.203427,5.6534443,79.75121,244.39696845231745,185.58327435821235,9.0,4412.023520977652,490.22483566418356,163.82660556182836,0.7356945272935552,False,True,0.0,439248.27082237665,1149647.7220254836
109,0.1117,0.1364,0.1537,0.1797,0.2203,0.235,0.234,0.2491,0.2745,0.2255,0.20711891,0.07964605,-0.2634989,0.10660293,-7.170099964240652,-10.9722598428851,-3.8021598786444475,4961,56.26668,4.1161456,5.1900973,78.17319,270.7387822866638,115.83922806417914,12.0,5200.375690668262,433.3646408890218,269.70719689996594,0.7038761494597887,False,True,0.0,439248.27082237665,1149747.7220254836
110,0.0956,0.1096,0.1177,0.1331,0.1616,0.1708,0.1598,0.1788,0.1889,0.1609,0.15171167,0.08345283,-0.18633999,0.0911032,-2.640430851856579,-4.875265395169626,-2.2348345433130468,3673,56.26668,6.225903,2.6881769,77.59896,396.1589029794585,47.481752721410004,6.0,2432.6704819472975,405.44508032454956,279.3164602525427,0.693624684700616,False,True,0.0,439248.27082237665,1149847.7220254836
111,0.1922,0.2163,0.2185,0.204,0.2244,0.2283,0.2717,0.2311,0.2309,0.187,0.10852712,-0.08117785,-0.11352459,-0.015876483,-3.938348707111441,-9.057286181452604,-5.118937474341163,4106,56.26668,6.1275787,2.5398755,79.67407,523.491696710011,18.62555029824828,11.0,3952.9651606087186,359.36046914624717,139.38850897713886,0.632203695316928,False,True,0.0,439248.27082237665,1149947.7220254836
112,0.0648,0.0968,0.082,0.1319,0.2741,0.292,0.3366,0.3008,0.2234,0.1567,0.60821784,-0.20214288,-0.5532995,-0.13582341,-8.862276483346086,-15.99391546457916,-7.131638981233074,3921,43.89652,4.3629594,4.6370635,80.00753,644.0823171885477,13.05346531386484,11.0,2787.2178970320483,253.38344518473167,114.52263529468004,0.7009037029597892,False,True,0.0,439248.27082237665,1150047.7220254836
113,0.1124,0.1117,0.1204,0.1462,0.1362,0.1418,0.1314,0.1314,0.1797,0.1577,0.043685492,0.15525554,-0.081036635,0.10351165,-2.424879340655897,-10.534363283916448,-8.109483943260551,3253,43.89652,3.7822435,9.112636,79.50505,301.61266445757644,51.51762064515424,7.0,3956.35297872538,565.1932826750543,220.19893154781101,0.6859804593732178,False,True,0.0,439248.27082237665,1150147.7220254836
114,0.1602,0.1867,0.2025,0.2235,0.2172,0.2267,0.2145,0.2279,0.2808,0.29,0.028776966,0.13385831,-0.069292106,0.12657344,-7.005105700080461,-17.494724882258794,-10.489619182178334,473,43.89652,2.3820705,5.636455,80.99057,825.8922493512573,117.10808409361837,5.0,915.8334143216953,183.16668286433907,35.26868396972074,0.6409256194394477,False,True,0.0,439248.27082237665,1150247.7220254836
115,0.1321,0.1466,0.1533,0.169,0.1608,0.1641,0.1607,0.1706,0.1994,0.193,0.02356685,0.107470155,-0.045883507,0.09279626,-15.106164832904039,-24.120113369133367,-9.013948536229329,0,43.89652,0.0,0.36593077,80.44776,76.85301335061875,182.69859408971297,0.0,0.0,0.0,0.0,0.0,False,False,,439248.27082237665,1150347.7220254836
121,0.1336,0.153,0.1612,0.1777,0.1792,0.1857,0.1847,0.2054,0.2659,0.2564,0.0679387,0.18020415,-0.0938703,0.1459619,-17.515242557142706,-25.749402752757202,-8.234160195614496,36,46.48703,0.0,3.4484372,78.61719,368.5458042525557,675.1783791502829,0.0,0.0,0.0,0.0,0.0,False,True,0.0,439348.27082237665,1149047.7220254836
122,0.0993,0.1034,0.1099,0.1416,0.1631,0.1672,0.1347,0.1628,0.1942,0.154,0.101390034,0.18090604,-0.13145737,0.13027315,-6.595406695592141,-10.701345102885899,-4.105938407293758,4795,46.48703,5.688279,5.869733,79.64306,594.9093274920789,620.2722640132267,9.0,3550.5729695129226,394.50810772365804,196.13999268120136,0.6747523632790111,False,True,0.0,439348.27082237665,1149147.7220254836
123,0.1199,0.1448,0.1696,0.1973,0.2446,0.2722,0.2699,0.2779,0.2942,0.2578,0.22821389,0.043077484,-0.30166382,0.086691655,-9.956583313612393,-14.597974780751871,-4.641391467139478,4980,46.48703,7.1424575,2.3302534,79.80771,373.93614308629145,543.658194629289,9.0,3582.7147786770256,398.07941985300283,226.97862547244543,0.657016189946549,False,True,0.0,439348.27082237665,1149247.7220254836
124,0.108,0.11835,0.1284,0.1586,0.1551,0.16095,0.14025,0.17025,0.22435,0.2027,0.044109434,0.23066376,-0.08468677,0.17387687,-2.775577304491504,-4.989207505726371,-2.213630201234867,2153,46.48703,3.2886891,2.847736,78.58341,258.3123472357239,469.4166113533329,7.0,3249.6446624984483,464.2349517854926,203.44003256712858,0.702000570000014,False,True,0.0,439348.27082237665,1149347.7220254836
125,0.05385,0.07025,0.0465,0.0418,0.0241,0.0252,0.02585,0.0246,0.0293,0.0223,-0.28541812,0.06255668,0.46201876,-0.02508038,-14.128333465958399,-19.96233252327292,-5.8339990573145215,55,46.48703,0.0,0.0,79.21672,132.3446617988771,397.3334139560952,0.0,0.0,0.0,0.0,0.0,False,False,,439348.27082237665,1149447.7220254836
126,0.04985,0.0577,0.0323,0.02855,0.02575,0.02675,0.02725,0.0276,0.0317,0.0227,-0.08480269,0.07548772,0.35844615,-0.09284195,-13.423713672362748,-19.670093588287713,-6.246379915924965,1393,56.26668,0.0,0.0,79.56853,176.2971176121733,326.9915935260824,0.0,0.0,0.0,0.0,0.0,False,False,,439348.27082237665,1149547.7220254836
127,0.1115,0.1149,0.1172,0.1285,0.1257,0.1343,0.1241,0.1334,0.1551,0.1147,0.0285951,0.111031525,-0.038493723,0.07225834,-1.0283361992296909,-7.195700146478825,-6.167363947249134,4566,56.26668,4.5486717,8.993049,77.55121,232.78560260240135,257.2475472320492,6.0,3657.241582029047,609.5402636715079,172.15820892385136,0.7288538975432285,False,True,0.0,439348.27082237665,1149647.7220254836
128,0.1255,0.1452,0.1453,0.1802,0.2508,0.2813,0.2742,0.2881,0.249,0.2053,0.30727056,-0.048165128,-0.30758226,-0.00680101,-8.3115286247122,-14.154646812477697,-5.843118187765498,3538,56.26668,3.1693974,3.8090045,77.980965,367.99937311094754,188.62121209730714,6.0,1477.210413332988,246.201735555498,192.5819982357255,0.7423052849953712,False,True,0.0,439348.27082237665,1149747.7220254836
129,0.10285,0.122,0.1286,0.15495,0.20585,0.22575,0.2196,0.23355,0.2212,0.17335,0.26134405,0.0036297578,-0.2857143,0.040684234,-10.079238586749543,-15.368058219218316,-5.288819632468773,3673,56.26668,6.448145,3.3360999,79.97386,186.6738048291869,122.51390907764888,12.0,3690.6655289052055,307.5554607421005,172.89526326249202,0.7022471746622907,False,True,0.0,439348.27082237665,1149847.7220254836
130,0.1905,0.2131,0.2346,0.26705,0.29455,0.3022,0.3072,0.3088,0.3123,0.27145,0.13399781,0.008232416,-0.18085721,0.04709931,0.8965214411965012,-4.083880000471529,-4.980401441668031,4704,56.26668,6.19177,1.0168011,81.34468,302.43252453840375,56.40660605799059,6.0,4891.866654081792,815.3111090136321,953.8095261140535,0.7086944762631595,False,True,0.0,439348.27082237665,1149947.7220254836
131,0.1017,0.12705,0.1517,0.1838,0.217,0.23105,0.21805,0.2336,0.2368,0.2057,0.17944555,0.04122237,-0.26369172,0.09707023,-1.1758317711873612,-6.831381918501961,-5.6555501473145995,3715,43.89652,3.6062956,3.228514,80.24881,710.1077451393181,9.186201662632728,12.0,4133.0098456265005,344.4174871355417,234.01627429109146,0.6572604955907595,False,True,0.0,439348.27082237665,1150047.7220254836
132,0.104,0.1211,0.1293,0.1646,0.1654,0.1811,0.1606,0.1971,0.2551,0.2337,0.10796829,0.2273274,-0.1402201,0.18459167,-9.34274515975477,-14.249490204760821,-4.906745045006051,4433,43.89652,5.9304266,0.73674786,81.01174,668.6388109406867,23.966762015687255,9.0,6904.694934085434,767.1883260094927,1044.3550507229002,0.6185605214433099,False,True,0.0,439348.27082237665,1150147.7220254836
133,0.083,0.1117,0.1164,0.2034,0.2869,0.3206,0.3172,0.3368,0.3014,0.2536,0.46309963,-0.025541544,-0.47913268,0.021515891,-7.0293975158104995,-9.803507456786416,-2.774109940975917,3756,43.89652,6.1641927,3.6176112,80.34308,364.00914937195273,41.62374798040735,8.0,3732.43712953795,466.55464119224376,319.2450579969515,0.7176072017622241,False,True,0.0,439348.27082237665,1150247.7220254836
134,0.1391,0.1591,0.1743,0.1864,0.1793,0.1907,0.1916,0.1987,0.2064,0.1739,0.047280665,0.03718596,-0.0926718,0.070283964,-4.958878817731946,-8.888680728027268,-3.929801910295322,1491,43.89652,3.9775815,3.5878718,80.81785,634.7613752612708,105.4560855813719,4.0,1262.6354240775345,315.6588560193836,150.1761737060917,0.6727235040879189,False,True,0.0,439348.27082237665,1150347.7220254836
135,0.1614,0.1795,0.192,0.1998,0.1948,0.208,0.2018,0.2079,0.2522,0.2657,0.024885733,0.111013226,-0.058484145,0.10032202,-11.524823653077554,-19.18946132338271,-7.664637670305154,184,43.89652,2.6547592,1.7436428,81.86582,101.96162458408988,168.6639949449147,0.0,0.0,0.0,0.0,0.0,False,False,,439348.27082237665,1150447.7220254836
